time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1620148844660218000,104.63721801757812,-1.3390620712036296,-0.606682853257736,-0.31882059863694007,-0.6394061106983485,0.7100592665609087,0.16157108615096336,-1.303869077618753
1620148844670223000,104.64722314453125,-1.3750651195888572,-0.6121245019291301,-0.3174413881722252,-0.6748211406588795,0.7055019035806136,0.1637119717849992,-1.315735354253933
1620148844680227000,104.65722705078124,-1.4182852336808558,-0.6174818217885834,-0.3168239050936806,-0.715714565201162,0.7005110017333456,0.16620182666466926,-1.3269604896943201
1620148844690231000,104.66723095703125,-1.4689915878635045,-0.6226203676778305,-0.31712186254529146,-0.7623070985880737,0.6951613278783755,0.16890332773030814,-1.3368928694901292
1620148844700235000,104.67723510742188,-1.526852774696837,-0.627434505209027,-0.31845044547242674,-0.8141172852335089,0.6894946795181189,0.17179170878452676,-1.3451057320821764
1620148844710240000,104.68723999023437,-1.5909743004646477,-0.6318669026522402,-0.320846204815418,-0.8703945940474932,0.683573943789498,0.17472472348198037,-1.3511521101238475
1620148844720244200,104.697244140625,-1.6597145272578786,-0.6359153306576655,-0.32423341754179036,-0.9297974093953381,0.6774599167085941,0.17757384395041267,-1.3548079176501786
1620148844730248000,104.707248046875,-1.7307171288989982,-0.6395614750393745,-0.3285317817345668,-0.9901860424147992,0.6712155315625675,0.1802708647911958,-1.3559848964156203
1620148844740253000,104.7172529296875,-1.8019064238509577,-0.6428997844168278,-0.33351057112287497,-1.0500865646241486,0.664898507563496,0.1826484965057835,-1.3547686358634554
1620148844750257000,104.7272568359375,-1.8710113428238462,-0.6460119489951415,-0.33893020028714393,-1.107906010214957,0.6586007768693131,0.18449896257783419,-1.3512322301140736
1620148844760261000,104.73726123046875,-1.9362321376589187,-0.6490292055709316,-0.34448669454261865,-1.1626899423508434,0.6524202080292132,0.1855746818566249,-1.3455340419323685
1620148844770265000,104.74726513671875,-1.9967544976203933,-0.6520908409883518,-0.34994888484179043,-1.214223714062691,0.6463910362849123,0.1857201924591407,-1.3378760961086624
1620148844780270000,104.75727001953125,-2.0518529937070933,-0.6553430012117359,-0.3549516666187945,-1.2625442323115579,0.6406065542441759,0.18481937439213114,-1.328701648126478
1620148844790274000,104.76727416992188,-2.101128043871,-0.6589516995657889,-0.3591005585615283,-1.3082102749133282,0.6351889594208824,0.1826595336096152,-1.3183487094640398
1620148844800278300,104.7772783203125,-2.1447195649355617,-0.6630591793722715,-0.36203154148912137,-1.352096167269391,0.6302312591434005,0.17914894330551834,-1.3072659988519664
1620148844810282000,104.78728198242187,-2.1832421018891455,-0.667819015218128,-0.36337661094423634,-1.3955264134630918,0.6257990417171183,0.1742145334426798,-1.2958949471644778
1620148844820287000,104.79728686523437,-2.2171672393364124,-0.6733570508533678,-0.36273880179173795,-1.439731922334339,0.6219822320702731,0.16777598135359229,-1.2846898101674171
1620148844830291000,104.807291015625,-2.2470886948378124,-0.6797324247902341,-0.35993864103561973,-1.4856822925037017,0.6187764130298984,0.15976135032916478,-1.273777877212025
1620148844840295200,104.81729516601563,-2.273452552421035,-0.6869105071825051,-0.3549477558042103,-1.5338080547029955,0.6161253171253289,0.15018540724351015,-1.2631926523348926
1620148844850300200,104.82730004882812,-2.2964740776555796,-0.6947343064685549,-0.3479623077652882,-1.5837636566908888,0.6139180815479417,0.13918010285950683,-1.2528478631610902
1620148844860304100,104.83730419921875,-2.3154835307189945,-0.7029973914045194,-0.3390965709689718,-1.6346147383638157,0.6121590861240638,0.12676572818120768,-1.2427205685919462
1620148844870308000,104.84730810546876,-2.329821043744267,-0.7114391155299767,-0.3286811156838412,-1.6850473148823806,0.6107826430958418,0.11299455194230545,-1.2325790357180841
1620148844880312000,104.85731201171875,-2.3383628074130733,-0.7196479731492997,-0.31732884119488414,-1.7326120516775139,0.6097434737966118,0.09809211800685051,-1.2222091419585197
1620148844890317000,104.86731713867188,-2.3395574085372175,-0.72723017224428,-0.3055922072453971,-1.7747447732422974,0.609097345286086,0.08215843854026796,-1.2114357703341065
1620148844900321000,104.87732104492187,-2.3333145724948667,-0.7338872563573203,-0.2939875126751024,-1.81003805847596,0.608836845899073,0.0655623968436938,-1.2004008349981243
1620148844910325000,104.88732495117188,-2.319667843904209,-0.7393650910047666,-0.283056706899691,-1.83721628943668,0.6089751418797572,0.04865696531754489,-1.18915687915025
1620148844920330000,104.897330078125,-2.2998700045718246,-0.7435122098034215,-0.27341619053479865,-1.8557831189572331,0.609431766117132,0.03203259598053307,-1.1777755544583055
1620148844930334200,104.90733422851562,-2.2749649760313675,-0.7463116945057875,-0.26528959012017217,-1.8660194326342263,0.6102325169322987,0.016018151010012804,-1.1664155968666468
1620148844940338200,104.91733813476563,-2.246707193873368,-0.7478932725977109,-0.25871274160877206,-1.869217998769914,0.61132855527667,0.0009235480711387856,-1.1552474844845848
1620148844950342100,104.92734204101562,-2.216130805803545,-0.7483409487038082,-0.2537140748266167,-1.8660903821381005,0.6127357249850144,-0.01303561950754037,-1.144384808361004
1620148844960347100,104.93734716796875,-2.184177061948556,-0.7477381607242127,-0.2503153062080221,-1.8572411609185397,0.614469560609368,-0.025633123841239863,-1.133953583117572
1620148844970351000,104.94735107421874,-2.151755605081619,-0.7462077324386206,-0.24843173488659115,-1.8434907303228016,0.6165289965532176,-0.036710538588142196,-1.124095633127264
1620148844980355000,104.95735498046875,-2.1196189628005624,-0.7438625795776695,-0.24799729551541333,-1.8254865132981262,0.6189010735095696,-0.046123261630627944,-1.1149250859654125
1620148844990359000,104.96735913085938,-2.0881704141474238,-0.7407903558041727,-0.248917175318189,-1.8036658221654476,0.6215913235132113,-0.05379733844915833,-1.106541683799615
1620148845000364000,104.97736401367187,-2.0579598702879283,-0.7370809586942093,-0.2511720976123202,-1.7784144069988597,0.6245573064205993,-0.05960302939392955,-1.09900889385274
1620148845010368000,104.98736791992188,-2.028815236811129,-0.732754907420037,-0.2547098329387316,-1.7497112830749466,0.6278125575035408,-0.06359770249461753,-1.0922549581680874
1620148845020372200,104.99737231445313,-2.0011438860359547,-0.7278700690294709,-0.2596288504288027,-1.7177588559179797,0.631248564377642,-0.06575268707813449,-1.08604591817465
1620148845030377200,105.00737719726563,-1.9751457692393928,-0.7224837633051105,-0.2658892946193507,-1.6829252985317533,0.6347784155508367,-0.0661560382853645,-1.080203772547825
1620148845040381200,105.01738110351563,-1.9506635296471115,-0.7166593750933097,-0.2732254721222409,-1.6457923191708639,0.6383689713002575,-0.06505601364617052,-1.074676691140424
1620148845050385000,105.02738500976562,-1.9275761730512195,-0.7104285099001187,-0.2814865365895002,-1.6067227554447654,0.6419754429575015,-0.06264415457594082,-1.0693502167865219
1620148845060389000,105.03738916015625,-1.9065803490130495,-0.7039404295323318,-0.29055369264264425,-1.566751986844232,0.6454145203676108,-0.059046919091523584,-1.0641033557224313
1620148845070394000,105.04739404296875,-1.8873634486993216,-0.6971606402856023,-0.30031720125692957,-1.5257853128286987,0.6487117781801133,-0.05431211234482151,-1.059050518356817
1620148845080398000,105.05739819335938,-1.8690840557636292,-0.6901050499893222,-0.3103518525576236,-1.4841198503174962,0.6519633792526418,-0.04878945770490177,-1.0543159741368333
1620148845090402000,105.06740209960938,-1.851497969190081,-0.6828199663700047,-0.3204619261108437,-1.4421166862148203,0.6551623693205791,-0.042699331746876,-1.049850589919849
1620148845100407000,105.07740698242188,-1.8344463239526092,-0.67548840036193,-0.330188833099986,-1.400823463932624,0.6583058423814527,-0.036388935076732964,-1.0457993977407223
1620148845110411300,105.08741137695313,-1.8174471800552394,-0.6682967554600923,-0.3390126007232431,-1.3611482688103247,0.6614641373881489,-0.03025248082260605,-1.0423604462982563
1620148845120415000,105.0974150390625,-1.8003733803136104,-0.6617963109712236,-0.3458945571507208,-1.3258789069633632,0.664642375367919,-0.025160298386072137,-1.0398141350230476
1620148845130419000,105.1074189453125,-1.78357038041868,-0.6580742072378281,-0.3471299583931878,-1.3061735628201634,0.6677109954345467,-0.024516564046996994,-1.0387798095152732
1620148845140424000,105.117423828125,-1.769359546926157,-0.6579991059497687,-0.34202557370006414,-1.3062337969361915,0.6702419047776048,-0.028836274715790346,-1.0398171716605638
1620148845150428200,105.12742822265625,-1.7570766265987992,-0.6594042751061441,-0.3344634592871506,-1.3140961639298645,0.6724030615024207,-0.034560832411399504,-1.0424705480831313
1620148845160432000,105.13743212890626,-1.7464963839155632,-0.6614013482673334,-0.32605190709409765,-1.3249812773873204,0.674250283343115,-0.04030988658415682,-1.0463750537119925
1620148845170436000,105.14743603515625,-1.7372110318255234,-0.6637147654986948,-0.31719672614322386,-1.3376389031574354,0.6758380357418572,-0.045954269421174115,-1.0511085586672637
1620148845180441000,105.15744116210938,-1.7295535416743726,-0.666351311589999,-0.30802325345074055,-1.352437995168417,0.6770734410931822,-0.05166465483693789,-1.0562370735313702
1620148845190445300,105.1674453125,-1.7228453715959762,-0.6692256103174465,-0.29844753826393694,-1.3693214053349867,0.6780310464669478,-0.05779213205908369,-1.061352005693221
1620148845200449000,105.17744897460938,-1.716561904963397,-0.6723100426469861,-0.28829904742828566,-1.388593619335792,0.6787425769016335,-0.06474034882229716,-1.066100799162351
1620148845210454000,105.1874541015625,-1.7106462159915394,-0.6756054980090096,-0.277493353568901,-1.4106102751027105,0.679166510570517,-0.07271468827747228,-1.0702938935480144
1620148845220458000,105.1974580078125,-1.705217930590157,-0.6790853318156559,-0.26604669753844734,-1.4353625296010766,0.6792612207004873,-0.08164773605749612,-1.0739883834197181
1620148845230462000,105.2074619140625,-1.698920788179685,-0.6822797412236393,-0.25444234643044616,-1.4596463302000877,0.6793499249947569,-0.0907590632492051,-1.0776071902713404
1620148845240466000,105.2174658203125,-1.6899646286174086,-0.6845252539104847,-0.24361497884067815,-1.4783401034949784,0.679953158040235,-0.09869517418866981,-1.081796172482333
1620148845250471000,105.22747094726563,-1.6767412015739407,-0.685374410119353,-0.2342222087372469,-1.4876318706725404,0.6815151274495965,-0.1045898655819151,-1.0869055164213683
1620148845260475000,105.23747485351562,-1.6592376180462942,-0.6847710594945232,-0.2267327049292799,-1.4863751863305403,0.684097923475866,-0.1081241979988154,-1.0926955319398064
1620148845270478800,105.24747875976563,-1.6380239253423594,-0.6829257072406569,-0.22109673350846798,-1.4755651720971141,0.6875554173184443,-0.1095279135384154,-1.098807936183745
